ID	HG2
MSTRG.415	953
MSTRG.8718	118
MSTRG.33558	311
MSTRG.33559	188
MSTRG.31180	0
MSTRG.3305	32266
MSTRG.3304	407
MSTRG.3307	0
MSTRG.3306	1043
MSTRG.3301	6727
MSTRG.3300	0
MSTRG.3303	47
MSTRG.3302	995
MSTRG.4408	354
MSTRG.416	0
MSTRG.3309	522
MSTRG.534	68
MSTRG.3522	0
MSTRG.34788	0
MSTRG.34789	0
MSTRG.34784	0
MSTRG.3525	159
MSTRG.34786	0
MSTRG.34787	0
MSTRG.34780	0
MSTRG.34781	39
MSTRG.34782	223
MSTRG.3524	0
MSTRG.36311	0
MSTRG.36310	0
MSTRG.36313	0
MSTRG.36312	248
MSTRG.36315	0
MSTRG.36314	0
MSTRG.36317	731
MSTRG.36316	49
MSTRG.36319	867
MSTRG.36318	0
MSTRG.8710	563
MSTRG.5253	0
MSTRG.25739	285
MSTRG.5252	1186
MSTRG.5255	1332
MSTRG.5254	0
MSTRG.32280	0
MSTRG.5257	113
MSTRG.5256	2
MSTRG.25738	2
MSTRG.35916	4
MSTRG.12356	0
MSTRG.35914	1109
MSTRG.27357	0
MSTRG.35915	38
MSTRG.27356	677
MSTRG.35912	79
MSTRG.35837	8534
MSTRG.4528	8
MSTRG.32209	11
MSTRG.32208	0
MSTRG.12351	0
MSTRG.2703	34
MSTRG.32203	631
MSTRG.32202	605
MSTRG.32201	575
MSTRG.32200	16
MSTRG.32207	0
MSTRG.32206	414
MSTRG.32205	662
MSTRG.32204	1199
MSTRG.4658	31
MSTRG.4659	710
MSTRG.35833	902
MSTRG.4652	14
MSTRG.4653	1240
MSTRG.4650	170
MSTRG.27350	44
MSTRG.4656	1286
MSTRG.4529	870
MSTRG.4654	730
MSTRG.4655	217
MSTRG.20659	1
MSTRG.20658	29186
MSTRG.20657	106
MSTRG.20656	277
MSTRG.20655	148
MSTRG.20654	9
MSTRG.20653	9
MSTRG.20652	277
MSTRG.20651	155
MSTRG.20650	0
MSTRG.31570	16
MSTRG.31571	12
MSTRG.31572	82
MSTRG.31573	14
MSTRG.828	1399
MSTRG.35918	0
MSTRG.31576	5
MSTRG.31577	5
MSTRG.824	277
MSTRG.825	0
MSTRG.826	0
MSTRG.827	0
MSTRG.820	7
MSTRG.821	1842
MSTRG.822	399
MSTRG.823	235
MSTRG.35660	33
MSTRG.35661	0
MSTRG.35662	0
MSTRG.35663	0
MSTRG.35664	500
MSTRG.35665	6147
MSTRG.35666	146
MSTRG.35667	83
MSTRG.35668	5980
MSTRG.35669	1177
MSTRG.37226	0
MSTRG.37227	5
MSTRG.5019	20
MSTRG.5018	11
MSTRG.5013	340
MSTRG.5012	0
MSTRG.5011	0
MSTRG.5010	0
MSTRG.5017	44
MSTRG.37228	48
MSTRG.5015	25
MSTRG.5014	0
MSTRG.37229	557
MSTRG.28734	2
MSTRG.29432	497
MSTRG.25731	0
MSTRG.9147	0
MSTRG.8704	109
MSTRG.28735	892
MSTRG.21290	11
MSTRG.21291	70
MSTRG.21292	0
MSTRG.21293	661
MSTRG.21294	4
MSTRG.21295	469
MSTRG.21296	227
MSTRG.21297	1101
MSTRG.21298	0
MSTRG.21299	56
MSTRG.34209	12463
MSTRG.34208	69
MSTRG.28729	25
MSTRG.28728	194
MSTRG.34201	127
MSTRG.34200	20176
MSTRG.28725	1100
MSTRG.28724	0
MSTRG.28723	0
MSTRG.28722	12
MSTRG.28721	31
MSTRG.28720	0
MSTRG.8707	147
MSTRG.38959	0
MSTRG.38958	0
MSTRG.38955	279
MSTRG.38954	752
MSTRG.38957	207
MSTRG.38956	7
MSTRG.38951	701
MSTRG.38950	0
MSTRG.38953	31
MSTRG.38952	447
MSTRG.33969	2319
MSTRG.33968	0
MSTRG.33965	219
MSTRG.33964	248
MSTRG.33967	126
MSTRG.33966	1309
MSTRG.33961	22115
MSTRG.33960	3012
MSTRG.33963	1
MSTRG.33962	1158
MSTRG.6092	72
MSTRG.6093	0
MSTRG.6090	6
MSTRG.6091	114
MSTRG.6096	0
MSTRG.6097	0
MSTRG.6094	4686
MSTRG.6095	719
MSTRG.6098	9
MSTRG.6099	5191
MSTRG.29098	946
MSTRG.29099	618
MSTRG.29096	0
MSTRG.29097	2
MSTRG.29094	7
MSTRG.29095	34
MSTRG.29092	15
MSTRG.29093	12
MSTRG.29090	0
MSTRG.29091	0
MSTRG.23638	0
MSTRG.23639	0
MSTRG.23634	0
MSTRG.23635	0
MSTRG.23636	0
MSTRG.23637	0
MSTRG.23630	6
MSTRG.23631	0
MSTRG.23632	0
MSTRG.23633	0
MSTRG.27528	0
MSTRG.27529	0
MSTRG.27524	1138
MSTRG.27525	1315
MSTRG.27526	2785
MSTRG.27527	154
MSTRG.27520	47
MSTRG.27521	859
MSTRG.27522	0
MSTRG.27523	5309
MSTRG.7323	0
MSTRG.7322	436
MSTRG.7321	224
MSTRG.7320	854
MSTRG.7327	0
MSTRG.7326	1
MSTRG.7325	55
MSTRG.7324	8
MSTRG.7329	0
MSTRG.7328	41
MSTRG.27296	33
MSTRG.27297	72
MSTRG.27294	0
MSTRG.27295	0
MSTRG.27292	215
MSTRG.27293	1119
MSTRG.27290	1370
MSTRG.27291	161
MSTRG.27298	4
MSTRG.27299	80
MSTRG.24363	26
MSTRG.24362	0
MSTRG.24361	0
MSTRG.24360	13457
MSTRG.24367	0
MSTRG.24366	0
MSTRG.24365	0
MSTRG.24364	425
MSTRG.24369	0
MSTRG.24368	62
MSTRG.15950	19
MSTRG.15951	944
MSTRG.15952	503
MSTRG.15953	0
MSTRG.15954	0
MSTRG.15955	123
MSTRG.15956	0
MSTRG.15957	13
MSTRG.15958	0
MSTRG.15959	812
MSTRG.28471	7
MSTRG.28470	17
MSTRG.25104	1013
MSTRG.23998	1172
MSTRG.25106	7
MSTRG.25107	1536
MSTRG.25100	538
MSTRG.25101	0
MSTRG.25102	0
MSTRG.25103	0
MSTRG.23991	0
MSTRG.23990	1
MSTRG.23993	9422
MSTRG.23992	5523
MSTRG.23995	86
MSTRG.25109	233
MSTRG.23997	592
MSTRG.23996	756
MSTRG.14648	26
MSTRG.17088	301
MSTRG.17089	2566
MSTRG.17084	0
MSTRG.17085	70
MSTRG.17086	0
MSTRG.17087	674
MSTRG.17080	0
MSTRG.17081	615
MSTRG.17082	13
MSTRG.17083	170
MSTRG.14645	0
MSTRG.14644	121
MSTRG.26459	0
MSTRG.26458	415
MSTRG.26453	5576
MSTRG.26452	318
MSTRG.26451	0
MSTRG.26450	400
MSTRG.26457	334
MSTRG.26456	12143
MSTRG.26455	0
MSTRG.26454	0
MSTRG.12108	6
MSTRG.12109	0
MSTRG.12102	2282
MSTRG.12103	337
MSTRG.12100	0
MSTRG.12101	1297
MSTRG.12106	127
MSTRG.12107	47
MSTRG.12104	11
MSTRG.12105	0
MSTRG.17628	809
MSTRG.17629	114
MSTRG.17620	73
MSTRG.17621	0
MSTRG.17622	3
MSTRG.17623	441
MSTRG.17624	466
MSTRG.17625	16
MSTRG.17626	1083
MSTRG.17627	1262
MSTRG.3149	0
MSTRG.3148	1
MSTRG.3143	195
MSTRG.3142	328
MSTRG.3141	0
MSTRG.3140	920
MSTRG.3147	43
MSTRG.3146	7984
MSTRG.3145	427
MSTRG.3144	0
MSTRG.28535	3
MSTRG.11662	2
MSTRG.11663	0
MSTRG.11660	0
MSTRG.11661	632
MSTRG.11666	867
MSTRG.11667	360
MSTRG.11664	12
MSTRG.11665	0
MSTRG.11668	20
MSTRG.11669	0
MSTRG.22224	49
MSTRG.22225	222
MSTRG.22226	30013
MSTRG.22227	10
MSTRG.22220	16
MSTRG.22221	0
MSTRG.22222	958
MSTRG.22223	19
MSTRG.22228	42
MSTRG.22229	0
MSTRG.34399	400
MSTRG.30629	58
MSTRG.30628	1368
MSTRG.3314	4
MSTRG.3315	30
MSTRG.23253	4
MSTRG.1787	80
MSTRG.1786	112
MSTRG.1785	567
MSTRG.1784	43
MSTRG.1783	13
MSTRG.1782	948
MSTRG.1781	592
MSTRG.1780	533
MSTRG.1789	7
MSTRG.1788	108
MSTRG.30621	665
MSTRG.30620	44
MSTRG.12818	8
MSTRG.12819	572
MSTRG.12810	44
MSTRG.12811	197
MSTRG.12812	920
MSTRG.12813	6
MSTRG.12814	181
MSTRG.12815	9475
MSTRG.12816	32
MSTRG.12817	6
MSTRG.4498	0
MSTRG.4499	2233
MSTRG.32494	1
MSTRG.4490	0
MSTRG.4491	0
MSTRG.4492	185
MSTRG.4493	0
MSTRG.4494	0
MSTRG.4495	0
MSTRG.4496	0
MSTRG.4497	0
MSTRG.23179	867
MSTRG.23178	403
MSTRG.23173	45
MSTRG.23172	1297
MSTRG.23171	552
MSTRG.23170	104
MSTRG.23177	30
MSTRG.23176	2343
MSTRG.23175	85
MSTRG.23174	0
MSTRG.9170	0
MSTRG.9171	0
MSTRG.9172	4800
MSTRG.9173	45
MSTRG.9174	494
MSTRG.9175	13
MSTRG.9176	31
MSTRG.9177	132
MSTRG.9178	0
MSTRG.9179	321
MSTRG.34911	0
MSTRG.33356	191
MSTRG.33357	620
MSTRG.33354	1435
MSTRG.36187	2
MSTRG.36180	392
MSTRG.36181	2807
MSTRG.36182	160
MSTRG.36183	0
MSTRG.3925	0
MSTRG.3924	606
MSTRG.3927	0
MSTRG.3926	1198
MSTRG.3921	221
MSTRG.3920	18
MSTRG.18418	120
MSTRG.18419	826
MSTRG.18416	3
MSTRG.18417	0
MSTRG.18414	0
MSTRG.18415	39
MSTRG.18412	4
MSTRG.18413	1369
MSTRG.18410	500
MSTRG.18411	229
MSTRG.14742	7
MSTRG.14743	698
MSTRG.14740	1722
MSTRG.14741	190
MSTRG.14746	564
MSTRG.14747	182
MSTRG.14744	0
MSTRG.14745	157
MSTRG.14748	1067
MSTRG.14749	125
MSTRG.13772	0
MSTRG.13773	188
MSTRG.13770	322
MSTRG.13771	460
MSTRG.13776	0
MSTRG.13777	0
MSTRG.13774	28
MSTRG.13775	856
MSTRG.13778	1743
MSTRG.13779	301
MSTRG.6250	127
MSTRG.1203	0
MSTRG.1200	118
MSTRG.1201	0
MSTRG.1206	2
MSTRG.1207	178
MSTRG.1204	0
MSTRG.1205	374
MSTRG.6258	0
MSTRG.6259	0
MSTRG.1208	9
MSTRG.1209	1
MSTRG.6948	0
MSTRG.34281	0
MSTRG.6949	0
MSTRG.34280	205
MSTRG.34283	0
MSTRG.27890	186
MSTRG.34282	0
MSTRG.27891	274
MSTRG.34285	2
MSTRG.27892	791
MSTRG.6545	725
MSTRG.27893	9
MSTRG.6546	373
MSTRG.27894	4
MSTRG.6547	238
MSTRG.27895	2
MSTRG.19437	2
MSTRG.19436	0
MSTRG.19435	188
MSTRG.19434	0
MSTRG.19433	1462
MSTRG.19432	15
MSTRG.19431	3497
MSTRG.34288	0
MSTRG.27897	17
MSTRG.19439	116
MSTRG.19438	0
MSTRG.14667	0
MSTRG.3448	1159
MSTRG.7121	242
MSTRG.7120	48
MSTRG.7123	0
MSTRG.7122	1454
MSTRG.7125	233
MSTRG.7124	276
MSTRG.7127	377
MSTRG.7126	1084
MSTRG.7129	241
MSTRG.7128	0
MSTRG.32504	24
MSTRG.32505	25
MSTRG.32506	25
MSTRG.32507	210
MSTRG.32500	966
MSTRG.32501	46
MSTRG.32502	775
MSTRG.32503	6578
MSTRG.32508	13
MSTRG.32509	19
MSTRG.14639	1
MSTRG.36495	177
MSTRG.36493	1167
MSTRG.19558	146
MSTRG.19559	0
MSTRG.8348	0
MSTRG.8349	0
MSTRG.169	114
MSTRG.168	1440
MSTRG.165	1010
MSTRG.164	4
MSTRG.167	0
MSTRG.166	19
MSTRG.8344	6572
MSTRG.160	0
MSTRG.163	0
MSTRG.8347	0
MSTRG.9439	19
MSTRG.9438	1500
MSTRG.9431	586
MSTRG.9430	408
MSTRG.9433	1666
MSTRG.9432	440
MSTRG.9435	0
MSTRG.9434	99
MSTRG.9437	1296
MSTRG.9436	99
MSTRG.16645	55
MSTRG.35980	48
MSTRG.35983	125
MSTRG.36500	0
MSTRG.36501	1446
MSTRG.36502	51
MSTRG.36503	6
MSTRG.36504	0
MSTRG.36505	1
MSTRG.36506	8
MSTRG.36507	0
MSTRG.36508	0
MSTRG.12942	663
MSTRG.16640	26
MSTRG.19556	23
MSTRG.16642	4030
MSTRG.789	0
MSTRG.788	0
MSTRG.20196	624
MSTRG.20197	445
MSTRG.20190	9094
MSTRG.20191	0
MSTRG.20192	81
MSTRG.20193	0
MSTRG.781	4
MSTRG.780	112
MSTRG.783	0
MSTRG.782	625
MSTRG.785	0
MSTRG.784	0
MSTRG.787	0
MSTRG.786	0
MSTRG.21829	8
MSTRG.21828	66
MSTRG.21827	0
MSTRG.21826	0
MSTRG.21825	0
MSTRG.21824	1384
MSTRG.21823	0
MSTRG.21822	2069
MSTRG.21821	54
MSTRG.21820	763
MSTRG.20629	31
MSTRG.20448	255
MSTRG.20449	13565
MSTRG.20446	128
MSTRG.20447	10
MSTRG.20444	0
MSTRG.20445	20
MSTRG.20442	1501
MSTRG.20443	1
MSTRG.20440	21636
MSTRG.20441	3
MSTRG.22118	117
MSTRG.5196	9311
MSTRG.5197	0
MSTRG.5194	2
MSTRG.5195	131
MSTRG.5192	2532
MSTRG.5193	56
MSTRG.5190	2
MSTRG.5191	5
MSTRG.30212	1272
MSTRG.30213	13
MSTRG.30210	8829
MSTRG.30211	8697
MSTRG.30216	68
MSTRG.30217	3000
MSTRG.5198	0
MSTRG.5199	52
MSTRG.27876	0
MSTRG.27877	0
MSTRG.27874	140
MSTRG.27875	10327
MSTRG.27872	0
MSTRG.27873	341
MSTRG.27870	8438
MSTRG.27871	276
MSTRG.27878	0
MSTRG.27879	0
MSTRG.22112	0
MSTRG.20624	134
MSTRG.22113	0
MSTRG.5228	4
MSTRG.35368	0
MSTRG.5220	107
MSTRG.5221	2
MSTRG.5222	187
MSTRG.5223	368
MSTRG.35365	11
MSTRG.5225	625
MSTRG.35367	0
MSTRG.5227	198
MSTRG.31560	22
MSTRG.37293	1505
MSTRG.37292	187
MSTRG.37291	0
MSTRG.37290	0
MSTRG.37297	0
MSTRG.37296	395
MSTRG.37295	10
MSTRG.37294	182
MSTRG.37299	682
MSTRG.37298	120
MSTRG.29441	737
MSTRG.29440	146
MSTRG.29443	1772
MSTRG.29442	0
MSTRG.29445	1131
MSTRG.29444	64
MSTRG.29447	6
MSTRG.29446	1099
MSTRG.29449	1388
MSTRG.29448	54
MSTRG.31569	0
MSTRG.31568	0
MSTRG.21319	705
MSTRG.21318	6
MSTRG.21315	1077
MSTRG.21314	180
MSTRG.21317	357
MSTRG.21316	670
MSTRG.21311	169
MSTRG.21310	138
MSTRG.21313	34
MSTRG.21312	0
MSTRG.16111	358
MSTRG.16110	0
MSTRG.16113	0
MSTRG.16112	11
MSTRG.16115	0
MSTRG.16114	1128
MSTRG.16117	1793
MSTRG.16116	2908
MSTRG.16119	709
MSTRG.16118	100
MSTRG.11460	386
MSTRG.11461	933
MSTRG.11462	8
MSTRG.11463	53
MSTRG.11464	800
MSTRG.11465	794
MSTRG.11466	7
MSTRG.11467	233
MSTRG.11468	1100
MSTRG.11469	5392
MSTRG.33395	0
MSTRG.6759	92
MSTRG.6758	15
MSTRG.6751	27
MSTRG.34011	0
MSTRG.6753	15
MSTRG.6752	19
MSTRG.34014	97
MSTRG.6754	829
MSTRG.6757	36
MSTRG.6756	621
MSTRG.15531	135
MSTRG.22758	42
MSTRG.22759	2522
MSTRG.22754	1746
MSTRG.22755	181
MSTRG.22756	7
MSTRG.22757	54
MSTRG.22750	0
MSTRG.22751	0
MSTRG.22752	0
MSTRG.22753	30
MSTRG.26048	45
MSTRG.26049	0
MSTRG.26044	14669
MSTRG.26045	1604
MSTRG.26046	16061
MSTRG.26047	10637
MSTRG.26040	294
MSTRG.26041	769
MSTRG.26042	99
MSTRG.26043	894
MSTRG.4270	1008
MSTRG.25668	0
MSTRG.25661	0
MSTRG.25660	2752
MSTRG.23403	45
MSTRG.23402	239
MSTRG.23401	116
MSTRG.23400	995
MSTRG.23407	167
MSTRG.23406	35
MSTRG.23405	0
MSTRG.23404	0
MSTRG.23409	357
MSTRG.23408	22
MSTRG.27313	154
MSTRG.27312	169
MSTRG.27311	28
MSTRG.27310	4970
MSTRG.27317	0
MSTRG.27316	3727
MSTRG.27315	10
MSTRG.27314	24
MSTRG.27319	0
MSTRG.27318	11
MSTRG.24756	0
MSTRG.24757	0
MSTRG.24754	0
MSTRG.24755	0
MSTRG.24752	59
MSTRG.24753	879
MSTRG.24750	1124
MSTRG.24751	0
MSTRG.24758	0
MSTRG.24759	0
MSTRG.20837	86
MSTRG.20836	0
MSTRG.20835	116
MSTRG.20834	24
MSTRG.20833	282
MSTRG.20832	0
MSTRG.20831	10
MSTRG.20830	0
MSTRG.25809	0
MSTRG.7633	16
MSTRG.20839	13
MSTRG.20838	900
MSTRG.7632	0
MSTRG.7635	24
MSTRG.7634	0
MSTRG.7637	157
MSTRG.7636	6
MSTRG.17979	780
MSTRG.23792	0
MSTRG.17977	781
MSTRG.10401	0
MSTRG.10400	2
MSTRG.10403	16
MSTRG.10402	0
MSTRG.10405	4817
MSTRG.10404	134
MSTRG.10407	127
MSTRG.10406	100
MSTRG.10409	0
MSTRG.10408	60
MSTRG.13170	3045
MSTRG.13171	1995
MSTRG.13172	933
MSTRG.13173	2551
MSTRG.13174	193
MSTRG.13175	0
MSTRG.13176	0
MSTRG.13177	66
MSTRG.13178	2156
MSTRG.13179	0
MSTRG.14238	1066
MSTRG.14239	399
MSTRG.14232	292
MSTRG.14233	1070
MSTRG.14230	470
MSTRG.14231	212
MSTRG.14236	0
MSTRG.14237	0
MSTRG.14234	0
MSTRG.14235	468
MSTRG.26868	0
MSTRG.26869	0
MSTRG.26866	0
MSTRG.26867	128
MSTRG.26864	495
MSTRG.26865	0
MSTRG.26862	398
MSTRG.26863	1142
MSTRG.26860	6
MSTRG.26861	0
MSTRG.32834	211
MSTRG.32748	7235
MSTRG.32749	648
MSTRG.19149	3101
MSTRG.19148	230
MSTRG.32742	43
MSTRG.32743	10187
MSTRG.32740	11
MSTRG.19144	537
MSTRG.19143	875
MSTRG.32747	175
MSTRG.32744	1564
MSTRG.32745	68
MSTRG.2429	40
MSTRG.2428	0
MSTRG.2423	740
MSTRG.2422	21
MSTRG.2421	0
MSTRG.2420	11
MSTRG.2427	0
MSTRG.2426	0
MSTRG.2425	4949
MSTRG.2424	0
MSTRG.4869	88
MSTRG.4868	3
MSTRG.4865	6317
MSTRG.4864	205
MSTRG.4867	1020
MSTRG.4866	0
MSTRG.4861	0
MSTRG.4860	67
MSTRG.4863	650
MSTRG.4862	5382
MSTRG.17985	249
MSTRG.8108	1177
MSTRG.8109	120
MSTRG.8106	314
MSTRG.8107	7
MSTRG.8104	46
MSTRG.8105	10
MSTRG.8102	35
MSTRG.8103	1220
MSTRG.8100	125
MSTRG.8101	230
MSTRG.4289	552
MSTRG.4288	830
MSTRG.4281	1012
MSTRG.4280	0
MSTRG.4283	14
MSTRG.4282	103
MSTRG.4285	2
MSTRG.4284	391
MSTRG.4287	26007
MSTRG.4286	45
MSTRG.1422	0
MSTRG.1423	1953
MSTRG.1420	0
MSTRG.1421	0
MSTRG.1426	0
MSTRG.1427	0
MSTRG.1424	332
MSTRG.1425	131
MSTRG.22413	0
MSTRG.22412	194
MSTRG.1428	204
MSTRG.22410	348
MSTRG.22417	0
MSTRG.22416	748
MSTRG.22415	0
MSTRG.22414	0
MSTRG.3482	0
MSTRG.3483	32
MSTRG.3480	520
MSTRG.3481	0
MSTRG.3486	38
MSTRG.3487	0
MSTRG.3484	0
MSTRG.3485	0
MSTRG.3488	0
MSTRG.3489	833
MSTRG.4133	203
MSTRG.4132	0
MSTRG.4131	0
MSTRG.4130	0
MSTRG.4137	1138
MSTRG.4136	178
MSTRG.4135	0
MSTRG.4134	0
MSTRG.4139	128
MSTRG.4138	24
MSTRG.21450	309
MSTRG.5152	4
MSTRG.34763	265
MSTRG.2993	91
MSTRG.2992	0
MSTRG.2991	2
MSTRG.2990	1825
MSTRG.2997	2261
MSTRG.2996	50
MSTRG.2995	337
MSTRG.2994	0
MSTRG.2999	32
MSTRG.2998	2
MSTRG.10368	0
MSTRG.10369	1
MSTRG.10360	1249
MSTRG.10361	42
MSTRG.10362	343
MSTRG.10363	0
MSTRG.10364	1
MSTRG.10365	1
MSTRG.10366	1
MSTRG.10367	1
MSTRG.15411	230
MSTRG.19978	49
MSTRG.19979	267
MSTRG.19976	134
MSTRG.19977	223
MSTRG.19974	54
MSTRG.19975	55
MSTRG.19972	116
MSTRG.5423	1785
MSTRG.19970	0
MSTRG.19971	24
MSTRG.15622	31
MSTRG.15623	309
MSTRG.15620	24
MSTRG.15621	63
MSTRG.15626	4
MSTRG.15627	77
MSTRG.15624	37
MSTRG.15625	15
MSTRG.15628	721
MSTRG.15629	4107
MSTRG.15410	1748
MSTRG.37051	3258
MSTRG.37050	672
MSTRG.37053	873
MSTRG.37052	0
MSTRG.37055	834
MSTRG.37054	181
MSTRG.37057	5391
MSTRG.37056	127
MSTRG.37059	1427
MSTRG.37058	16
MSTRG.18599	1040
MSTRG.18598	0
MSTRG.18593	1090
MSTRG.18592	146
MSTRG.18591	494
MSTRG.18590	0
MSTRG.18597	804
MSTRG.18596	0
MSTRG.18595	0
MSTRG.18594	3
MSTRG.38274	32
MSTRG.38275	37
MSTRG.38276	0
MSTRG.38277	23
MSTRG.38270	185
MSTRG.38271	232
MSTRG.38272	36
MSTRG.38273	0
MSTRG.38278	0
MSTRG.38279	0
MSTRG.2488	0
MSTRG.18629	7508
MSTRG.18628	1
MSTRG.6199	116
MSTRG.6198	0
MSTRG.18625	0
MSTRG.3730	457877
MSTRG.6195	10312
MSTRG.18626	6530
MSTRG.18621	0
MSTRG.18620	232
MSTRG.6191	26
MSTRG.6190	84
MSTRG.5158	3
MSTRG.3738	314
MSTRG.24920	1110
MSTRG.24226	6
MSTRG.18549	216
MSTRG.29935	89
MSTRG.29934	426
MSTRG.36098	0
MSTRG.29936	36
MSTRG.29931	947
MSTRG.29930	10
MSTRG.29933	1581
MSTRG.29932	402
MSTRG.36092	119
MSTRG.36093	0
MSTRG.36090	83
MSTRG.36091	0
MSTRG.29939	42991
MSTRG.36097	1313
MSTRG.36094	600
MSTRG.36095	770
MSTRG.30809	8
MSTRG.30808	1328
MSTRG.30807	27
MSTRG.30806	35
MSTRG.30805	16
MSTRG.30804	557
MSTRG.30803	57189
MSTRG.24228	3
MSTRG.30801	0
MSTRG.30800	0
MSTRG.38968	957
MSTRG.24229	0
MSTRG.38969	49
MSTRG.14430	0
MSTRG.10390	0
MSTRG.14432	48
MSTRG.14433	1248
MSTRG.14434	1176
MSTRG.14435	249
MSTRG.10397	3660
MSTRG.34238	10
MSTRG.14437	11
MSTRG.34239	135
MSTRG.14438	0
MSTRG.14439	0
MSTRG.35549	141
MSTRG.35548	958
MSTRG.35541	258
MSTRG.35540	1201
MSTRG.35543	2282
MSTRG.35542	14
MSTRG.35545	1668
MSTRG.35544	321
MSTRG.35547	8
MSTRG.35546	3
MSTRG.31040	0
MSTRG.31041	11
MSTRG.31042	26
MSTRG.31043	54
MSTRG.338	107
MSTRG.339	514
MSTRG.31046	0
MSTRG.31047	93
MSTRG.334	0
MSTRG.335	0
MSTRG.336	0
MSTRG.337	7
MSTRG.330	108
MSTRG.331	495
MSTRG.332	0
MSTRG.333	0
MSTRG.34638	0
MSTRG.34639	20602
MSTRG.34630	0
MSTRG.34631	1893
MSTRG.34632	11663
MSTRG.34633	1814
MSTRG.34634	137
MSTRG.34635	14
MSTRG.34636	0
MSTRG.34637	803
MSTRG.30397	0
MSTRG.30396	0
MSTRG.30395	22
MSTRG.30394	1297
MSTRG.30393	43
MSTRG.30392	125
MSTRG.30391	1500
MSTRG.30390	0
MSTRG.30399	458
MSTRG.30398	100
MSTRG.1351	761
MSTRG.36777	24
MSTRG.36776	0
MSTRG.36775	0
MSTRG.36774	34
MSTRG.36773	0
MSTRG.36772	0
MSTRG.36771	0
MSTRG.36770	1432
MSTRG.36779	0
MSTRG.36778	397
MSTRG.30029	0
MSTRG.30028	1233
MSTRG.30021	31
MSTRG.30020	391
MSTRG.30023	51
MSTRG.30022	5600
MSTRG.30025	2668
MSTRG.30024	66
MSTRG.30027	12
MSTRG.30026	963
MSTRG.28219	6
MSTRG.28218	0
MSTRG.28217	0
MSTRG.28216	6
MSTRG.28215	25
MSTRG.28214	0
MSTRG.28213	0
MSTRG.28212	1525
MSTRG.28211	0
MSTRG.28210	63
MSTRG.20769	733
MSTRG.20768	11
MSTRG.20763	4442
MSTRG.20762	0
MSTRG.20761	622
MSTRG.20760	0
MSTRG.20767	150
MSTRG.20766	0
MSTRG.20765	664
MSTRG.20764	2067
MSTRG.27933	0
MSTRG.27932	12
MSTRG.27931	5
MSTRG.27930	2523
MSTRG.27937	678
MSTRG.27936	0
MSTRG.27935	1210
MSTRG.27934	142
MSTRG.27939	1
MSTRG.27938	0
MSTRG.17471	0
MSTRG.17470	0
MSTRG.17473	0
MSTRG.17472	0
MSTRG.17475	0
MSTRG.17474	0
MSTRG.17477	8
MSTRG.17476	1132
MSTRG.17479	1
MSTRG.17478	690
MSTRG.16700	0
MSTRG.16701	0
MSTRG.16702	1796
MSTRG.16703	0
MSTRG.16704	309
MSTRG.16705	948
MSTRG.16706	3
MSTRG.16707	562
MSTRG.16708	548
MSTRG.16709	31
MSTRG.37558	903
MSTRG.37559	64
MSTRG.27687	0
MSTRG.25279	0
MSTRG.27681	602
MSTRG.27680	0
MSTRG.27683	0
MSTRG.27682	42
MSTRG.37550	9164
MSTRG.37551	51
MSTRG.37552	124
MSTRG.37553	22
MSTRG.27689	167
MSTRG.37555	299
MSTRG.37556	0
MSTRG.37557	0
MSTRG.5313	1518
MSTRG.5315	0
MSTRG.23308	0
MSTRG.23309	0
MSTRG.23304	1096
MSTRG.23305	88
MSTRG.23306	312
MSTRG.23307	341
MSTRG.23300	790
MSTRG.23301	1739
MSTRG.23302	84
MSTRG.23303	0
MSTRG.11169	146
MSTRG.24652	0
MSTRG.24651	0
MSTRG.24650	2911
MSTRG.24657	0
MSTRG.24656	2256
MSTRG.24655	59
MSTRG.24654	0
MSTRG.11161	63
MSTRG.11160	0
MSTRG.24659	5817
MSTRG.24658	2579
MSTRG.11165	0
MSTRG.11164	14
MSTRG.11167	697
MSTRG.11166	638
MSTRG.33106	72
MSTRG.29089	0
MSTRG.10976	0
MSTRG.29088	0
MSTRG.14069	809
MSTRG.12380	311
MSTRG.20547	4464
MSTRG.20546	7644
MSTRG.15420	0
MSTRG.27103	117
MSTRG.27100	401
MSTRG.27101	0
MSTRG.27106	41
MSTRG.27107	459
MSTRG.27104	20
MSTRG.27105	44
MSTRG.15428	0
MSTRG.15429	4475
MSTRG.27108	495
MSTRG.27109	0
MSTRG.3603	0
MSTRG.10610	0
MSTRG.10611	57
MSTRG.10612	7
MSTRG.10613	0
MSTRG.10614	0
MSTRG.10615	829
MSTRG.10616	8
MSTRG.10617	42
MSTRG.10618	1
MSTRG.10619	0
MSTRG.17868	0
MSTRG.17869	0
MSTRG.31846	0
MSTRG.17862	2541
MSTRG.17863	114
MSTRG.17860	1489
MSTRG.17861	467
MSTRG.17866	1375
MSTRG.17867	0
MSTRG.17864	0
MSTRG.17865	2119
MSTRG.21492	19
MSTRG.21493	0
MSTRG.35172	0
MSTRG.21491	157
MSTRG.35174	24568
MSTRG.21497	13
MSTRG.21494	0
MSTRG.21495	0
MSTRG.12537	14
MSTRG.19704	0
MSTRG.12535	0
MSTRG.12534	0
MSTRG.12533	0
MSTRG.12532	0
MSTRG.12618	0
MSTRG.12619	0
MSTRG.19703	74213
